id,name,city,state,latitude,longitude,categories,sub_categories,tags,cost_per_day,rating,description,visit_duration_hours,best_time_to_visit,photos,website_url,google_maps_url,opening_hours,entry_fee,is_active,nearby_attractions,facilities,created_at,updated_at
an_and_002,City Park,Andaman,Andaman and Nicobar Islands,19.9928,80.0175,"[""nature""]",[],"[""tourism"", ""travel""]",200,4.8,"City Park is a popular nature destination in Andaman, Andaman and Nicobar Islands.",4,Oct-Mar,[],,,9 AM - 6 PM,50,True,[],[],2026-01-23T14:14:17.066181,2026-01-23T14:14:17.066182
an_por_001,Cellular Jail,Port Blair,Andaman and Nicobar Islands,11.6129,92.7284,"[""history""]",[],"[""tourism"", ""travel""]",500,4.0,"Cellular Jail is a popular history destination in Port Blair, Andaman and Nicobar Islands.",3,Oct-Mar,[],,,9 AM - 6 PM,100,True,[],[],2026-01-23T14:14:17.066199,2026-01-23T14:14:17.066200
an_por_002,Radhanagar Beach,Port Blair,Andaman and Nicobar Islands,11.6063,92.7395,"[""beach""]",[],"[""tourism"", ""travel""]",100,4.5,"Radhanagar Beach is a popular beach destination in Port Blair, Andaman and Nicobar Islands.",4,Oct-Mar,[],,,9 AM - 6 PM,20,True,[],[],2026-01-23T14:14:17.066216,2026-01-23T14:14:17.066217
an_por_003,Ross Island,Port Blair,Andaman and Nicobar Islands,11.608,92.7208,"[""history""]",[],"[""tourism"", ""travel""]",500,4.2,"Ross Island is a popular history destination in Port Blair, Andaman and Nicobar Islands.",4,Oct-Mar,[],,,9 AM - 6 PM,10,True,[],[],2026-01-23T14:14:17.066232,2026-01-23T14:14:17.066233
an_por_004,Chidiya Tapu,Port Blair,Andaman and Nicobar Islands,11.6282,92.7046,"[""nature""]",[],"[""tourism"", ""travel""]",100,4.3,"Chidiya Tapu is a popular nature destination in Port Blair, Andaman and Nicobar Islands.",1,Oct-Mar,[],,,9 AM - 6 PM,100,True,[],[],2026-01-23T14:14:17.066249,2026-01-23T14:14:17.066250
an_por_005,North Bay Island,Port Blair,Andaman and Nicobar Islands,11.6291,92.7144,"[""adventure""]",[],"[""tourism"", ""travel""]",1000,4.3,"North Bay Island is a popular adventure destination in Port Blair, Andaman and Nicobar Islands.",4,Oct-Mar,[],,,9 AM - 6 PM,0,True,[],[],2026-01-23T14:14:17.066266,2026-01-23T14:14:17.066267
an_hav_001,Elephant Beach,Havelock,Andaman and Nicobar Islands,11.9836,92.9642,"[""beach""]",[],"[""tourism"", ""travel""]",1000,4.4,"Elephant Beach is a popular beach destination in Havelock, Andaman and Nicobar Islands.",3,Oct-Mar,[],,,9 AM - 6 PM,0,True,[],[],2026-01-23T14:14:17.066285,2026-01-23T14:14:17.066286
an_hav_002,Kalapathar Beach,Havelock,Andaman and Nicobar Islands,11.9878,92.9836,"[""beach""]",[],"[""tourism"", ""travel""]",200,4.6,"Kalapathar Beach is a popular beach destination in Havelock, Andaman and Nicobar Islands.",3,Oct-Mar,[],,,9 AM - 6 PM,20,True,[],[],2026-01-23T14:14:17.066302,2026-01-23T14:14:17.066303
an_hav_003,Vijay Nagar Beach,Havelock,Andaman and Nicobar Islands,11.9586,92.9835,"[""beach""]",[],"[""tourism"", ""travel""]",0,4.8,"Vijay Nagar Beach is a popular beach destination in Havelock, Andaman and Nicobar Islands.",2,Oct-Mar,[],,,9 AM - 6 PM,20,True,[],[],2026-01-23T14:14:17.066319,2026-01-23T14:14:17.066320
an_nei_001,Bharatpur Beach,Neil Island,Andaman and Nicobar Islands,11.8144,93.0471,"[""beach""]",[],"[""tourism"", ""travel""]",1000,4.2,"Bharatpur Beach is a popular beach destination in Neil Island, Andaman and Nicobar Islands.",1,Oct-Mar,[],,,9 AM - 6 PM,50,True,[],[],2026-01-23T14:14:17.066337,2026-01-23T14:14:17.066339
an_nei_002,Laxmanpur Beach,Neil Island,Andaman and Nicobar Islands,11.8139,93.03,"[""beach""]",[],"[""tourism"", ""travel""]",1000,4.2,"Laxmanpur Beach is a popular beach destination in Neil Island, Andaman and Nicobar Islands.",4,Oct-Mar,[],,,9 AM - 6 PM,0,True,[],[],2026-01-23T14:14:17.066356,2026-01-23T14:14:17.066357
an_nei_003,Natural Bridge,Neil Island,Andaman and Nicobar Islands,11.8101,93.0376,"[""nature""]",[],"[""tourism"", ""travel""]",200,4.4,"Natural Bridge is a popular nature destination in Neil Island, Andaman and Nicobar Islands.",2,Oct-Mar,[],,,9 AM - 6 PM,50,True,[],[],2026-01-23T14:14:17.066372,2026-01-23T14:14:17.066374
py_pud_001,Promenade Beach,Puducherry,Puducherry,11.9495,79.8064,"[""beach""]",[],"[""tourism"", ""travel""]",50,4.5,"Promenade Beach is a popular beach destination in Puducherry, Puducherry.",4,Oct-Mar,[],,,9 AM - 6 PM,0,True,[],[],2026-01-23T14:14:17.066390,2026-01-23T14:14:17.066391
py_pud_002,Sri Aurobindo Ashram,Puducherry,Puducherry,11.9262,79.8116,"[""religious""]",[],"[""tourism"", ""travel""]",1000,4.7,"Sri Aurobindo Ashram is a popular religious destination in Puducherry, Puducherry.",1,Oct-Mar,[],,,9 AM - 6 PM,50,True,[],[],2026-01-23T14:14:17.066408,2026-01-23T14:14:17.066409
py_pud_003,Auroville,Puducherry,Puducherry,11.9451,79.7971,"[""cultural""]",[],"[""tourism"", ""travel""]",1000,4.6,"Auroville is a popular cultural destination in Puducherry, Puducherry.",4,Oct-Mar,[],,,9 AM - 6 PM,10,True,[],[],2026-01-23T14:14:17.066425,2026-01-23T14:14:17.066426
py_pud_004,Paradise Beach,Puducherry,Puducherry,11.9487,79.8192,"[""beach""]",[],"[""tourism"", ""travel""]",1000,4.8,"Paradise Beach is a popular beach destination in Puducherry, Puducherry.",2,Oct-Mar,[],,,9 AM - 6 PM,10,True,[],[],2026-01-23T14:14:17.066442,2026-01-23T14:14:17.066443
py_pud_005,Serenity Beach,Puducherry,Puducherry,11.9516,79.7802,"[""beach""]",[],"[""tourism"", ""travel""]",100,4.0,"Serenity Beach is a popular beach destination in Puducherry, Puducherry.",4,Oct-Mar,[],,,9 AM - 6 PM,100,True,[],[],2026-01-23T14:14:17.066458,2026-01-23T14:14:17.066459
py_pud_006,Basilica of Sacred Heart,Puducherry,Puducherry,11.9291,79.8141,"[""religious""]",[],"[""tourism"", ""travel""]",500,4.4,"Basilica of Sacred Heart is a popular religious destination in Puducherry, Puducherry.",2,Oct-Mar,[],,,9 AM - 6 PM,10,True,[],[],2026-01-23T14:14:17.066475,2026-01-23T14:14:17.066476
py_pud_007,Manakula Vinayagar Temple,Puducherry,Puducherry,11.9346,79.7947,"[""religious""]",[],"[""tourism"", ""travel""]",200,4.7,"Manakula Vinayagar Temple is a popular religious destination in Puducherry, Puducherry.",1,Oct-Mar,[],,,9 AM - 6 PM,0,True,[],[],2026-01-23T14:14:17.066492,2026-01-23T14:14:17.066493
py_pud_008,French War Memorial,Puducherry,Puducherry,11.9385,79.7899,"[""history""]",[],"[""tourism"", ""travel""]",0,4.6,"French War Memorial is a popular history destination in Puducherry, Puducherry.",4,Oct-Mar,[],,,9 AM - 6 PM,100,True,[],[],2026-01-23T14:14:17.066509,2026-01-23T14:14:17.066510
py_pud_009,Pondicherry Museum,Puducherry,Puducherry,11.9583,79.7943,"[""history""]",[],"[""tourism"", ""travel""]",100,4.8,"Pondicherry Museum is a popular history destination in Puducherry, Puducherry.",4,Oct-Mar,[],,,9 AM - 6 PM,50,True,[],[],2026-01-23T14:14:17.066525,2026-01-23T14:14:17.066527
py_pud_010,Bharathi Park,Puducherry,Puducherry,11.9237,79.7882,"[""nature""]",[],"[""tourism"", ""travel""]",500,4.8,"Bharathi Park is a popular nature destination in Puducherry, Puducherry.",4,Oct-Mar,[],,,9 AM - 6 PM,100,True,[],[],2026-01-23T14:14:17.066542,2026-01-23T14:14:17.066543
py_pud_011,Botanical Garden Pondicherry,Puducherry,Puducherry,11.9407,79.7947,"[""nature""]",[],"[""tourism"", ""travel""]",500,4.4,"Botanical Garden Pondicherry is a popular nature destination in Puducherry, Puducherry.",3,Oct-Mar,[],,,9 AM - 6 PM,50,True,[],[],2026-01-23T14:14:17.066561,2026-01-23T14:14:17.066562
py_pud_012,Chunnambar Boat House,Puducherry,Puducherry,11.9281,79.7879,"[""adventure""]",[],"[""tourism"", ""travel""]",0,4.8,"Chunnambar Boat House is a popular adventure destination in Puducherry, Puducherry.",3,Oct-Mar,[],,,9 AM - 6 PM,10,True,[],[],2026-01-23T14:14:17.066578,2026-01-23T14:14:17.066579
py_pud_013,Immaculate Conception Cathedral,Puducherry,Puducherry,11.9264,79.7946,"[""religious""]",[],"[""tourism"", ""travel""]",200,4.4,"Immaculate Conception Cathedral is a popular religious destination in Puducherry, Puducherry.",2,Oct-Mar,[],,,9 AM - 6 PM,10,True,[],[],2026-01-23T14:14:17.066595,2026-01-23T14:14:17.066596
py_pud_014,Aarikamedu,Puducherry,Puducherry,11.9282,79.7862,"[""history""]",[],"[""tourism"", ""travel""]",0,4.6,"Aarikamedu is a popular history destination in Puducherry, Puducherry.",3,Oct-Mar,[],,,9 AM - 6 PM,10,True,[],[],2026-01-23T14:14:17.066612,2026-01-23T14:14:17.066613
py_pud_015,White Town,Puducherry,Puducherry,11.9292,79.78,"[""cultural""]",[],"[""tourism"", ""travel""]",100,4.3,"White Town is a popular cultural destination in Puducherry, Puducherry.",4,Oct-Mar,[],,,9 AM - 6 PM,50,True,[],[],2026-01-23T14:14:17.066630,2026-01-23T14:14:17.066631
py_pud_016,Eglise de Notre Dame,Puducherry,Puducherry,11.945,79.8165,"[""religious""]",[],"[""tourism"", ""travel""]",50,4.3,"Eglise de Notre Dame is a popular religious destination in Puducherry, Puducherry.",4,Oct-Mar,[],,,9 AM - 6 PM,50,True,[],[],2026-01-23T14:14:17.066647,2026-01-23T14:14:17.066648
py_pud_017,Goubert Avenue,Puducherry,Puducherry,11.9252,79.7976,"[""nature""]",[],"[""tourism"", ""travel""]",100,4.7,"Goubert Avenue is a popular nature destination in Puducherry, Puducherry.",2,Oct-Mar,[],,,9 AM - 6 PM,50,True,[],[],2026-01-23T14:14:17.066664,2026-01-23T14:14:17.066665
py_pud_018,Ousteri Lake,Puducherry,Puducherry,11.9598,79.785,"[""nature""]",[],"[""tourism"", ""travel""]",0,4.7,"Ousteri Lake is a popular nature destination in Puducherry, Puducherry.",3,Oct-Mar,[],,,9 AM - 6 PM,10,True,[],[],2026-01-23T14:14:17.066680,2026-01-23T14:14:17.066682
py_pud_019,Old Lighthouse,Puducherry,Puducherry,11.9399,79.7818,"[""history""]",[],"[""tourism"", ""travel""]",200,4.2,"Old Lighthouse is a popular history destination in Puducherry, Puducherry.",4,Oct-Mar,[],,,9 AM - 6 PM,100,True,[],[],2026-01-23T14:14:17.066699,2026-01-23T14:14:17.066700
py_pud_020,Sunday Market,Puducherry,Puducherry,11.9295,79.7968,"[""shopping""]",[],"[""tourism"", ""travel""]",500,4.2,"Sunday Market is a popular shopping destination in Puducherry, Puducherry.",3,Oct-Mar,[],,,9 AM - 6 PM,10,True,[],[],2026-01-23T14:14:17.066716,2026-01-23T14:14:17.066717
ch_cha_001,Rock Garden,Chandigarh,Chandigarh,30.7435,76.7711,"[""cultural""]",[],"[""tourism"", ""travel""]",500,4.2,"Rock Garden is a popular cultural destination in Chandigarh, Chandigarh.",3,Oct-Mar,[],,,9 AM - 6 PM,100,True,[],[],2026-01-23T14:14:17.066733,2026-01-23T14:14:17.066734
ch_cha_002,Sukhna Lake,Chandigarh,Chandigarh,30.712,76.7673,"[""nature""]",[],"[""tourism"", ""travel""]",200,4.7,"Sukhna Lake is a popular nature destination in Chandigarh, Chandigarh.",3,Oct-Mar,[],,,9 AM - 6 PM,100,True,[],[],2026-01-23T14:14:17.066750,2026-01-23T14:14:17.066751
ch_cha_003,Rose Garden,Chandigarh,Chandigarh,30.7151,76.7509,"[""nature""]",[],"[""tourism"", ""travel""]",500,4.3,"Rose Garden is a popular nature destination in Chandigarh, Chandigarh.",4,Oct-Mar,[],,,9 AM - 6 PM,100,True,[],[],2026-01-23T14:14:17.066767,2026-01-23T14:14:17.066768
ch_cha_004,Elante Mall,Chandigarh,Chandigarh,30.7241,76.7786,"[""shopping""]",[],"[""tourism"", ""travel""]",1000,4.3,"Elante Mall is a popular shopping destination in Chandigarh, Chandigarh.",3,Oct-Mar,[],,,9 AM - 6 PM,100,True,[],[],2026-01-23T14:14:17.066783,2026-01-23T14:14:17.066785
ch_cha_005,Pinjore Gardens,Chandigarh,Chandigarh,30.7146,76.7816,"[""nature""]",[],"[""tourism"", ""travel""]",500,4.1,"Pinjore Gardens is a popular nature destination in Chandigarh, Chandigarh.",2,Oct-Mar,[],,,9 AM - 6 PM,0,True,[],[],2026-01-23T14:14:17.066802,2026-01-23T14:14:17.066803
ch_cha_006,Sector 17 Market,Chandigarh,Chandigarh,30.7336,76.7862,"[""shopping""]",[],"[""tourism"", ""travel""]",0,4.6,"Sector 17 Market is a popular shopping destination in Chandigarh, Chandigarh.",2,Oct-Mar,[],,,9 AM - 6 PM,10,True,[],[],2026-01-23T14:14:17.066819,2026-01-23T14:14:17.066820
ch_cha_007,Capitol Complex,Chandigarh,Chandigarh,30.7257,76.7798,"[""history""]",[],"[""tourism"", ""travel""]",1000,4.4,"Capitol Complex is a popular history destination in Chandigarh, Chandigarh.",1,Oct-Mar,[],,,9 AM - 6 PM,50,True,[],[],2026-01-23T14:14:17.066837,2026-01-23T14:14:17.066839
ch_cha_008,Government Museum,Chandigarh,Chandigarh,30.7158,76.7779,"[""cultural""]",[],"[""tourism"", ""travel""]",500,4.3,"Government Museum is a popular cultural destination in Chandigarh, Chandigarh.",3,Oct-Mar,[],,,9 AM - 6 PM,100,True,[],[],2026-01-23T14:14:17.066854,2026-01-23T14:14:17.066855
ch_cha_009,Japanese Garden,Chandigarh,Chandigarh,30.7178,76.7782,"[""nature""]",[],"[""tourism"", ""travel""]",0,4.1,"Japanese Garden is a popular nature destination in Chandigarh, Chandigarh.",4,Oct-Mar,[],,,9 AM - 6 PM,50,True,[],[],2026-01-23T14:14:17.066870,2026-01-23T14:14:17.066872
ch_cha_010,Butterfly Park,Chandigarh,Chandigarh,30.7253,76.75,"[""nature""]",[],"[""tourism"", ""travel""]",100,4.8,"Butterfly Park is a popular nature destination in Chandigarh, Chandigarh.",2,Oct-Mar,[],,,9 AM - 6 PM,10,True,[],[],2026-01-23T14:14:17.066887,2026-01-23T14:14:17.066888
ch_cha_011,Terraced Garden,Chandigarh,Chandigarh,30.7194,76.7687,"[""nature""]",[],"[""tourism"", ""travel""]",200,4.2,"Terraced Garden is a popular nature destination in Chandigarh, Chandigarh.",3,Oct-Mar,[],,,9 AM - 6 PM,0,True,[],[],2026-01-23T14:14:17.066904,2026-01-23T14:14:17.066905
ch_cha_012,ChattBir Zoo,Chandigarh,Chandigarh,30.7214,76.7747,"[""nature""]",[],"[""tourism"", ""travel""]",1000,4.8,"ChattBir Zoo is a popular nature destination in Chandigarh, Chandigarh.",4,Oct-Mar,[],,,9 AM - 6 PM,10,True,[],[],2026-01-23T14:14:17.066920,2026-01-23T14:14:17.066921
ch_cha_013,Nada Sahib,Chandigarh,Chandigarh,30.7309,76.7705,"[""religious""]",[],"[""tourism"", ""travel""]",50,4.5,"Nada Sahib is a popular religious destination in Chandigarh, Chandigarh.",2,Oct-Mar,[],,,9 AM - 6 PM,100,True,[],[],2026-01-23T14:14:17.066937,2026-01-23T14:14:17.066938
ch_cha_014,Mansa Devi Temple,Chandigarh,Chandigarh,30.7149,76.7885,"[""religious""]",[],"[""tourism"", ""travel""]",500,4.1,"Mansa Devi Temple is a popular religious destination in Chandigarh, Chandigarh.",4,Oct-Mar,[],,,9 AM - 6 PM,20,True,[],[],2026-01-23T14:14:17.066953,2026-01-23T14:14:17.066954
ch_cha_015,Le Corbusier Centre,Chandigarh,Chandigarh,30.727,76.7562,"[""history""]",[],"[""tourism"", ""travel""]",1000,4.1,"Le Corbusier Centre is a popular history destination in Chandigarh, Chandigarh.",1,Oct-Mar,[],,,9 AM - 6 PM,0,True,[],[],2026-01-23T14:14:17.066970,2026-01-23T14:14:17.066971
hr_gur_001,Kingdom of Dreams,Gurgaon,Haryana,28.4506,77.0014,"[""cultural""]",[],"[""tourism"", ""travel""]",500,4.0,"Kingdom of Dreams is a popular cultural destination in Gurgaon, Haryana.",3,Oct-Mar,[],,,9 AM - 6 PM,50,True,[],[],2026-01-23T14:14:17.066988,2026-01-23T14:14:17.066989
hr_gur_002,Sultanpur Bird Sanctuary,Gurgaon,Haryana,28.4348,77.0332,"[""nature""]",[],"[""tourism"", ""travel""]",200,4.5,"Sultanpur Bird Sanctuary is a popular nature destination in Gurgaon, Haryana.",4,Oct-Mar,[],,,9 AM - 6 PM,10,True,[],[],2026-01-23T14:14:17.067004,2026-01-23T14:14:17.067005
hr_gur_003,Cyber Hub,Gurgaon,Haryana,28.4577,77.0262,"[""food""]",[],"[""tourism"", ""travel""]",200,4.2,"Cyber Hub is a popular food destination in Gurgaon, Haryana.",1,Oct-Mar,[],,,9 AM - 6 PM,100,True,[],[],2026-01-23T14:14:17.067021,2026-01-23T14:14:17.067022
hr_gur_004,Ambience Mall,Gurgaon,Haryana,28.4486,77.0161,"[""shopping""]",[],"[""tourism"", ""travel""]",50,4.8,"Ambience Mall is a popular shopping destination in Gurgaon, Haryana.",3,Oct-Mar,[],,,9 AM - 6 PM,20,True,[],[],2026-01-23T14:14:17.067038,2026-01-23T14:14:17.067039
hr_gur_005,Damdama Lake,Gurgaon,Haryana,28.4644,77.0373,"[""adventure""]",[],"[""tourism"", ""travel""]",200,4.3,"Damdama Lake is a popular adventure destination in Gurgaon, Haryana.",3,Oct-Mar,[],,,9 AM - 6 PM,10,True,[],[],2026-01-23T14:14:17.067054,2026-01-23T14:14:17.067055
hr_kur_001,Brahma Sarovar,Kurukshetra,Haryana,29.9538,76.8728,"[""religious""]",[],"[""tourism"", ""travel""]",1000,4.4,"Brahma Sarovar is a popular religious destination in Kurukshetra, Haryana.",4,Oct-Mar,[],,,9 AM - 6 PM,100,True,[],[],2026-01-23T14:14:17.067071,2026-01-23T14:14:17.067073
hr_kur_002,Jyotisar,Kurukshetra,Haryana,29.948,76.8816,"[""religious""]",[],"[""tourism"", ""travel""]",100,4.3,"Jyotisar is a popular religious destination in Kurukshetra, Haryana.",2,Oct-Mar,[],,,9 AM - 6 PM,100,True,[],[],2026-01-23T14:14:17.067088,2026-01-23T14:14:17.067089
hr_kur_003,Sheikh Chilli's Tomb,Kurukshetra,Haryana,29.9766,76.8661,"[""history""]",[],"[""tourism"", ""travel""]",50,4.6,"Sheikh Chilli's Tomb is a popular history destination in Kurukshetra, Haryana.",3,Oct-Mar,[],,,9 AM - 6 PM,50,True,[],[],2026-01-23T14:14:17.067106,2026-01-23T14:14:17.067107
ld_kav_001,Kavaratti Island,Kavaratti,Lakshadweep,10.5467,72.638,"[""beach""]",[],"[""tourism"", ""travel""]",500,4.5,"Kavaratti Island is a popular beach destination in Kavaratti, Lakshadweep.",2,Oct-Mar,[],,,9 AM - 6 PM,20,True,[],[],2026-01-23T14:14:17.067123,2026-01-23T14:14:17.067124
ld_kav_002,Minicoy Island,Kavaratti,Lakshadweep,10.5505,72.6201,"[""nature""]",[],"[""tourism"", ""travel""]",1000,4.2,"Minicoy Island is a popular nature destination in Kavaratti, Lakshadweep.",4,Oct-Mar,[],,,9 AM - 6 PM,20,True,[],[],2026-01-23T14:14:17.067140,2026-01-23T14:14:17.067141
ld_kav_004,Marine Museum,Kavaratti,Lakshadweep,10.5621,72.645,"[""cultural""]",[],"[""tourism"", ""travel""]",100,4.5,"Marine Museum is a popular cultural destination in Kavaratti, Lakshadweep.",4,Oct-Mar,[],,,9 AM - 6 PM,20,True,[],[],2026-01-23T14:14:17.067175,2026-01-23T14:14:17.067176
ld_kav_005,Kalpeni Island,Kavaratti,Lakshadweep,10.576,72.6246,"[""nature""]",[],"[""tourism"", ""travel""]",0,4.4,"Kalpeni Island is a popular nature destination in Kavaratti, Lakshadweep.",1,Oct-Mar,[],,,9 AM - 6 PM,10,True,[],[],2026-01-23T14:14:17.067192,2026-01-23T14:14:17.067193
dn_dam_001,Jampore Beach,Daman,Dadra and Nagar Haveli and Daman and Diu,20.3836,72.8259,"[""beach""]",[],"[""tourism"", ""travel""]",200,4.6,"Jampore Beach is a popular beach destination in Daman, Dadra and Nagar Haveli and Daman and Diu.",4,Oct-Mar,[],,,9 AM - 6 PM,0,True,[],[],2026-01-23T14:14:17.067209,2026-01-23T14:14:17.067210
dn_dam_002,Devka Beach,Daman,Dadra and Nagar Haveli and Daman and Diu,20.3847,72.811,"[""beach""]",[],"[""tourism"", ""travel""]",100,4.7,"Devka Beach is a popular beach destination in Daman, Dadra and Nagar Haveli and Daman and Diu.",4,Oct-Mar,[],,,9 AM - 6 PM,100,True,[],[],2026-01-23T14:14:17.067226,2026-01-23T14:14:17.067227
dn_dam_003,Moti Daman Fort,Daman,Dadra and Nagar Haveli and Daman and Diu,20.3817,72.8328,"[""history""]",[],"[""tourism"", ""travel""]",200,4.3,"Moti Daman Fort is a popular history destination in Daman, Dadra and Nagar Haveli and Daman and Diu.",1,Oct-Mar,[],,,9 AM - 6 PM,10,True,[],[],2026-01-23T14:14:17.067244,2026-01-23T14:14:17.067246
dn_dam_004,Nani Daman Fort,Daman,Dadra and Nagar Haveli and Daman and Diu,20.4002,72.8199,"[""history""]",[],"[""tourism"", ""travel""]",1000,4.0,"Nani Daman Fort is a popular history destination in Daman, Dadra and Nagar Haveli and Daman and Diu.",2,Oct-Mar,[],,,9 AM - 6 PM,100,True,[],[],2026-01-23T14:14:17.067261,2026-01-23T14:14:17.067262
dn_dam_005,Mirasol Lake Garden,Daman,Dadra and Nagar Haveli and Daman and Diu,20.3956,72.8364,"[""adventure""]",[],"[""tourism"", ""travel""]",50,4.3,"Mirasol Lake Garden is a popular adventure destination in Daman, Dadra and Nagar Haveli and Daman and Diu.",2,Oct-Mar,[],,,9 AM - 6 PM,100,True,[],[],2026-01-23T14:14:17.067278,2026-01-23T14:14:17.067279
dn_sil_001,Vanganga Lake,Silvassa,Dadra and Nagar Haveli and Daman and Diu,20.2678,73.0165,"[""nature""]",[],"[""tourism"", ""travel""]",100,4.8,"Vanganga Lake is a popular nature destination in Silvassa, Dadra and Nagar Haveli and Daman and Diu.",4,Oct-Mar,[],,,9 AM - 6 PM,10,True,[],[],2026-01-23T14:14:17.067295,2026-01-23T14:14:17.067296
dn_sil_002,Tribal Cultural Museum,Silvassa,Dadra and Nagar Haveli and Daman and Diu,20.2842,73.0077,"[""cultural""]",[],"[""tourism"", ""travel""]",50,4.5,"Tribal Cultural Museum is a popular cultural destination in Silvassa, Dadra and Nagar Haveli and Daman and Diu.",1,Oct-Mar,[],,,9 AM - 6 PM,100,True,[],[],2026-01-23T14:14:17.067312,2026-01-23T14:14:17.067313
ap_vis_002,Submarine Museum,Visakhapatnam,Andhra Pradesh,17.6607,83.2048,"[""history""]",[],"[""tourism"", ""travel""]",50,4.2,"Submarine Museum is a popular history destination in Visakhapatnam, Andhra Pradesh.",2,Oct-Mar,[],,,9 AM - 6 PM,10,True,[],[],2026-01-23T14:34:03.228241,2026-01-23T14:34:03.228245
ap_vis_004,Rushikonda Beach,Visakhapatnam,Andhra Pradesh,17.6877,83.2292,"[""beach""]",[],"[""tourism"", ""travel""]",500,4.6,"Rushikonda Beach is a popular beach destination in Visakhapatnam, Andhra Pradesh.",1,Oct-Mar,[],,,9 AM - 6 PM,0,True,[],[],2026-01-23T14:34:03.231364,2026-01-23T14:34:03.231367
ap_vis_007,Simhachalam Temple,Visakhapatnam,Andhra Pradesh,17.6939,83.2187,"[""religious""]",[],"[""tourism"", ""travel""]",500,4.6,"Simhachalam Temple is a popular religious destination in Visakhapatnam, Andhra Pradesh.",3,Oct-Mar,[],,,9 AM - 6 PM,50,True,[],[],2026-01-23T14:34:03.235911,2026-01-23T14:34:03.235914
ap_vis_008,Yarada Beach,Visakhapatnam,Andhra Pradesh,17.6787,83.2196,"[""beach""]",[],"[""tourism"", ""travel""]",200,4.1,"Yarada Beach is a popular beach destination in Visakhapatnam, Andhra Pradesh.",1,Oct-Mar,[],,,9 AM - 6 PM,10,True,[],[],2026-01-23T14:34:03.237390,2026-01-23T14:34:03.237393
ap_vis_009,Dolphin's Nose,Visakhapatnam,Andhra Pradesh,17.6745,83.2085,"[""nature""]",[],"[""tourism"", ""travel""]",50,4.9,"Dolphin's Nose is a popular nature destination in Visakhapatnam, Andhra Pradesh.",1,Oct-Mar,[],,,9 AM - 6 PM,100,True,[],[],2026-01-23T14:34:03.238876,2026-01-23T14:34:03.238879
ap_vis_010,Indira Gandhi Zoological Park,Visakhapatnam,Andhra Pradesh,17.6766,83.1985,"[""nature""]",[],"[""tourism"", ""travel""]",500,4.6,"Indira Gandhi Zoological Park is a popular nature destination in Visakhapatnam, Andhra Pradesh.",2,Oct-Mar,[],,,9 AM - 6 PM,0,True,[],[],2026-01-23T14:34:03.240464,2026-01-23T14:34:03.240467
ap_tir_001,Tirumala Venkateswara Temple,Tirupati,Andhra Pradesh,13.6022,79.4108,"[""religious""]",[],"[""tourism"", ""travel""]",200,4.9,"Tirumala Venkateswara Temple is a popular religious destination in Tirupati, Andhra Pradesh.",3,Oct-Mar,[],,,9 AM - 6 PM,50,True,[],[],2026-01-23T14:34:03.241960,2026-01-23T14:34:03.241963
ap_tir_002,Kapila Theertham,Tirupati,Andhra Pradesh,13.6328,79.4185,"[""religious""]",[],"[""tourism"", ""travel""]",0,4.0,"Kapila Theertham is a popular religious destination in Tirupati, Andhra Pradesh.",3,Oct-Mar,[],,,9 AM - 6 PM,100,True,[],[],2026-01-23T14:34:03.243461,2026-01-23T14:34:03.243464
ap_tir_003,Sri Govindaraja Swamy Temple,Tirupati,Andhra Pradesh,13.6377,79.4132,"[""religious""]",[],"[""tourism"", ""travel""]",0,4.3,"Sri Govindaraja Swamy Temple is a popular religious destination in Tirupati, Andhra Pradesh.",3,Oct-Mar,[],,,9 AM - 6 PM,20,True,[],[],2026-01-23T14:34:03.244957,2026-01-23T14:34:03.244960
ap_tir_004,Silathoranam,Tirupati,Andhra Pradesh,13.6358,79.4087,"[""nature""]",[],"[""tourism"", ""travel""]",100,4.0,"Silathoranam is a popular nature destination in Tirupati, Andhra Pradesh.",2,Oct-Mar,[],,,9 AM - 6 PM,50,True,[],[],2026-01-23T14:34:03.246448,2026-01-23T14:34:03.246450
ap_tir_005,Talakona Waterfalls,Tirupati,Andhra Pradesh,13.6251,79.4117,"[""adventure""]",[],"[""tourism"", ""travel""]",50,4.1,"Talakona Waterfalls is a popular adventure destination in Tirupati, Andhra Pradesh.",3,Oct-Mar,[],,,9 AM - 6 PM,20,True,[],[],2026-01-23T14:34:03.247939,2026-01-23T14:34:03.247942
ap_tir_006,TTD Gardens,Tirupati,Andhra Pradesh,13.6219,79.3914,"[""nature""]",[],"[""tourism"", ""travel""]",50,4.2,"TTD Gardens is a popular nature destination in Tirupati, Andhra Pradesh.",3,Oct-Mar,[],,,9 AM - 6 PM,0,True,[],[],2026-01-23T14:34:03.249415,2026-01-23T14:34:03.249418
ap_tir_007,Chandragiri Fort,Tirupati,Andhra Pradesh,13.6268,79.4298,"[""history""]",[],"[""tourism"", ""travel""]",100,4.5,"Chandragiri Fort is a popular history destination in Tirupati, Andhra Pradesh.",2,Oct-Mar,[],,,9 AM - 6 PM,20,True,[],[],2026-01-23T14:34:03.250913,2026-01-23T14:34:03.250916
